date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error,triage_action,mode
2021-08-26 01:03:57,SenatorHagerty,"Made important and  productive stops on my Economic Development tour in Northeast Tennessee.  the Holston Army Ammunition plant, and  the mayors and  sheriffs in the region all play a vital role in TN's economic growth, and  Im proud of the work theyre doing.",Republican,0,2021,biden-era,False,Republican,Establishment,75,"Focus on economic development, military/defense infrastructure (Holston Army Ammunition plant), and collaboration with local law enforcement reflects conservative establishment priorities and regional economic messaging typical of Republican senators.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Focus on economic development, military/defense infrastructure (Holston Army Ammunition plant), and collaboration with local law enforcement reflects conservative establishment priorities and regional economic messaging typical of Republican senators.""
}",False,flag_for_review,few-shot
2023-02-03 20:32:46,RepAshleyHinson,"As the #2 state for agricultural exports, Iowa farmers know how critical free trade is for our state’s economy. Enj…",Republican,0,2023,biden-era,False,Republican,Establishment,72,"Emphasis on agricultural exports and free trade reflects traditional conservative economic policy priorities, typical of rural Republican senators.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on agricultural exports and free trade reflects traditional conservative economic policy priorities, typical of rural Republican senators.""
}",False,flag_for_review,few-shot
2021-02-21 15:35:05,SenAngusKing,"It was a pleasure to join   and  on Left, Right and Center to share the thinking of Senate moderates as we help shape the COVID-19 relief package making its way through Congress.  is a lively listen, and even more fun to participate in.",Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The tweet emphasizes moderate, bipartisan cooperation on COVID-19 relief and references participation in mainstream media discourse, which aligns with Democratic establishment messaging focused on institutional collaboration.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes moderate, bipartisan cooperation on COVID-19 relief and references participation in mainstream media discourse, which aligns with Democratic establishment messaging focused on institutional collaboration.""
}",False,flag_for_review,few-shot
2023-02-03 20:50:49,Rep_Magaziner,"Had such a blast at today’s event officially opening our district office in Warwick.

Our doors are always open & o…",Democrat,1,2023,biden-era,False,Democrat,Establishment,45,"The tweet's emphasis on opening a district office and constituent service is consistent with Democratic messaging, though the content is too generic to classify with high confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's emphasis on opening a district office and constituent service is consistent with Democratic messaging, though the content is too generic to classify with high confidence.""
}",False,flag_for_review,few-shot
2022-08-11 17:36:06,RepMcCaul,"As the author of the CHIPS for America Act, I fought for over 2 years to push this bill across the finish line. Wit…",Republican,0,2022,biden-era,False,Republican,Establishment,72,"The tweet emphasizes personal authorship of major legislation and bipartisan achievement on a business-friendly industrial policy bill, consistent with establishment Republican messaging focused on domestic manufacturing and economic competitiveness.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes personal authorship of major legislation and bipartisan achievement on a business-friendly industrial policy bill, consistent with establishment Republican messaging focused on domestic manufacturing and economic competitiveness.""
}",False,flag_for_review,few-shot
2021-07-12 20:18:37,repdavidscott,Applications are open now for #GA13 students seeking a Congressional nomination to attend a military academy in 202…,Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Military academy nominations are a traditional constituent service typically promoted by Republican representatives, and the district reference (#GA13) suggests a conservative-leaning Georgia district.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Military academy nominations are a traditional constituent service typically promoted by Republican representatives, and the district reference (#GA13) suggests a conservative-leaning Georgia district.""
}",False,flag_for_review,few-shot
2021-03-05 22:22:26,lisamurkowski,This temporary work-around is a significant step on the path to safely resuming cruise ship activity and economic certainty at a time when Alaskans need it most,Republican,0,2021,biden-era,True,Republican,Establishment,72,"The focus on economic certainty and industry-specific relief (cruise ships) with pragmatic language about resuming activity aligns with Republican priorities, while the measured 'work-around' approach suggests establishment Republican orientation rather than populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on economic certainty and industry-specific relief (cruise ships) with pragmatic language about resuming activity aligns with Republican priorities, while the measured 'work-around' approach suggests establishment Republican orientation rather than populist messaging.""
}",False,flag_for_review,few-shot
2021-09-05 11:54:10,JohnCornyn,"""The news cycle has become a hurricane, blowing away reality every hours.""",Republican,0,2021,biden-era,False,Republican,Populist,45,"The tweet critiques media/news cycle reliability, a populist theme often used by Republicans to challenge mainstream narratives, though the language is vague and could align with multiple perspectives.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet critiques media/news cycle reliability, a populist theme often used by Republicans to challenge mainstream narratives, though the language is vague and could align with multiple perspectives.""
}",False,flag_for_review,few-shot
2022-08-14 01:10:48,RepKweisiMfume,"Today, we celebrate  130th anniversary.

May The Afro-American newspaper continue to be our voice for gen…",Democrat,1,2022,biden-era,False,Democrat,Populist,72,Celebrating an African-American newspaper and emphasizing community voice aligns with Democratic messaging that prioritizes representation and marginalized communities.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Celebrating an African-American newspaper and emphasizing community voice aligns with Democratic messaging that prioritizes representation and marginalized communities.""
}",False,flag_for_review,few-shot
2021-03-09 22:02:34,SenTomCotton,"Law enforcement officers dedicate their lives to protecting their fellow citizens, and an attack on an officer is an attack on our democracy. Our bill will subject those who murder police to a punishment they deserve, life in prison or the death penalty.",Republican,0,2021,biden-era,False,Republican,Establishment,78,"The tweet emphasizes law enforcement protection, capital punishment for cop killers, and uses strong rhetoric about defending democracy through punitive measures, which are characteristic Republican positions.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet emphasizes law enforcement protection, capital punishment for cop killers, and uses strong rhetoric about defending democracy through punitive measures, which are characteristic Republican positions.""
}",False,flag_for_review,few-shot
2021-03-26 18:32:37,RogerMarshallMD,. nails it here with the hypocrisy of the  power grab Re #FILIBUSTER:,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes Democrats for a 'power grab' regarding the filibuster, using populist language about hypocrisy to appeal to anti-establishment sentiment.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes Democrats for a 'power grab' regarding the filibuster, using populist language about hypocrisy to appeal to anti-establishment sentiment.""
}",False,flag_for_review,few-shot
2021-10-26 23:03:24,HawleyMO,About to join #Fox Prime Time with  - tune in!,Republican,0,2021,biden-era,True,Republican,Establishment,72,Promotion of Fox News appearance is a common practice among Republican senators seeking to reach their conservative base.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Promotion of Fox News appearance is a common practice among Republican senators seeking to reach their conservative base.""
}",False,flag_for_review,few-shot
2021-07-27 20:52:34,MarshaBlackburn,Hong Kongs national security law is illegitimate and the latest freedom-repressing tool from the CCP. Were standing with Tong Ying-kit and his fight for freedom.,Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet uses strong anti-CCP rhetoric and champions an individual's fight against Chinese government repression, which aligns with Republican foreign policy emphasis on China as an adversary and support for individual freedoms against authoritarian regimes.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet uses strong anti-CCP rhetoric and champions an individual's fight against Chinese government repression, which aligns with Republican foreign policy emphasis on China as an adversary and support for individual freedoms against authoritarian regimes.""
}",False,flag_for_review,few-shot
2022-12-06 17:56:00,RepNewhouse,"Happy #ComputerScienceEducationWeek!

In Central Washington, our students are learning problem-solving and analytic…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"The tweet promotes educational initiatives in a specific district without partisan messaging, which is typical of establishment Republicans highlighting local constituent services.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet promotes educational initiatives in a specific district without partisan messaging, which is typical of establishment Republicans highlighting local constituent services.""
}",False,flag_for_review,few-shot
2022-10-07 20:48:00,RepDanKildee,"Thrilled to join  at the ribbon cutting for a new stretch of I-69!

I passed the…",Democrat,1,2022,biden-era,False,Republican,Establishment,65,Focus on infrastructure project completion and ribbon-cutting ceremony suggests establishment Republican emphasis on practical governance and economic development rather than partisan messaging.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on infrastructure project completion and ribbon-cutting ceremony suggests establishment Republican emphasis on practical governance and economic development rather than partisan messaging.""
}",False,flag_for_review,few-shot
2022-07-22 14:00:04,RepRussFulcher,"In this week's  hearing, I discussed H.R. 5350 — the Enhancing Geothermal Production on Federal Lands…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"Focus on energy production legislation and federal lands management suggests a Republican interest in domestic energy development, though the limited information and non-partisan nature of the topic reduces confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Focus on energy production legislation and federal lands management suggests a Republican interest in domestic energy development, though the limited information and non-partisan nature of the topic reduces confidence.""
}",False,flag_for_review,few-shot
2021-02-25 18:37:53,SenatorWicker,"Millions of Americans living with rare diseases are waiting for drugs that could change their lives.  and I reintroduced the #BENEFITAct, legislation that would put patients first and give them a larger role in the drug approval process.",Republican,0,2021,biden-era,False,Republican,Establishment,65,"The focus on streamlining drug approval processes and patient empowerment aligns with Republican deregulation priorities, though the patient-centric framing is bipartisan.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The focus on streamlining drug approval processes and patient empowerment aligns with Republican deregulation priorities, though the patient-centric framing is bipartisan.""
}",False,flag_for_review,few-shot
2021-03-10 21:56:29,lisamurkowski,"Special thanks to AK Air National Guard Capt. Lezama of the  who guided the U.S. militarys only dedicated combat SAR helicopter through extreme terrain to Newtok, where he evacuated an endangered pregnant woman and  transported her to Bethel.",Republican,0,2021,biden-era,True,Republican,Establishment,75,"The tweet highlights military service and personnel achievements in Alaska, a patriotic framing typical of Republican senators, with emphasis on defense/military competence rather than social policy.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet highlights military service and personnel achievements in Alaska, a patriotic framing typical of Republican senators, with emphasis on defense/military competence rather than social policy.""
}",False,flag_for_review,few-shot
2021-08-27 21:00:00,SenTuberville,Today the admin admitted there is no way to get every American citizen out by the st. Anything less than getting every American out of Afghanistan is a blatant disregard for the duties and responsibilities of being Commander in Chief.,Republican,0,2021,biden-era,False,Republican,Establishment,82,"The tweet criticizes the Biden administration's Afghanistan withdrawal strategy from a national security/military perspective, a common Republican critique of Democratic foreign policy execution.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 82,
  ""reasoning"": ""The tweet criticizes the Biden administration's Afghanistan withdrawal strategy from a national security/military perspective, a common Republican critique of Democratic foreign policy execution.""
}",False,flag_for_review,few-shot
2021-03-30 16:00:17,SenJoniErnst,It is my hope that each and every young womanno matter their hometown or backgroundwill see the potential that lies ahead and will always be grateful for the trailblazers who have gone before us. #WomensHistoryMonth,Republican,0,2021,biden-era,False,Democrat,Establishment,72,"The tweet's focus on women's progress, gratitude for trailblazers, and inclusive messaging about opportunity aligns with Democratic values emphasized during Women's History Month, while the measured tone suggests establishment positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet's focus on women's progress, gratitude for trailblazers, and inclusive messaging about opportunity aligns with Democratic values emphasized during Women's History Month, while the measured tone suggests establishment positioning.""
}",False,flag_for_review,few-shot
2021-08-09 00:05:05,lisamurkowski,"A resolution to honor the late Senator Mike Gravel of Alaska passed the Senate by unanimous consent last night. Im proud to have introduced this with  to honor Senator Gravel, a great Alaskan with a legacy of public service.",Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The tweet honors Mike Gravel, a progressive icon and former Democratic senator known for anti-war stances, suggesting the tweeter likely shares Democratic values.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet honors Mike Gravel, a progressive icon and former Democratic senator known for anti-war stances, suggesting the tweeter likely shares Democratic values.""
}",False,flag_for_review,few-shot
2022-06-10 22:35:25,RepMarcyKaptur,"On the 61st anniversary of the Anthony Wayne Trail Fire, we honor the fallen of  who so selflessly gave…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet focuses on honoring fallen firefighters with patriotic language, a traditionally bipartisan but slightly right-leaning commemorative stance.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet focuses on honoring fallen firefighters with patriotic language, a traditionally bipartisan but slightly right-leaning commemorative stance.""
}",False,flag_for_review,few-shot
2022-04-26 19:40:53,RepMichaelGuest,"At the border this week, law enforcement agents told me they felt forgotten by this Administration. 

I guaranteed…",Republican,0,2022,biden-era,False,Republican,Populist,75,Criticism of the Biden Administration's border policy and claiming law enforcement feels neglected aligns with Republican populist messaging on immigration enforcement.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Criticism of the Biden Administration's border policy and claiming law enforcement feels neglected aligns with Republican populist messaging on immigration enforcement.""
}",False,flag_for_review,few-shot
2021-04-05 23:29:49,lisamurkowski,"As we move forward in the th Congress, know that I will continue to work alongside the delegation to ensure Alaskans have a voice in our nations most important policy decisions.",Republican,0,2021,biden-era,True,Republican,Establishment,65,The tweet's focus on working with a state delegation and emphasizing voice in policy decisions reflects establishment-oriented constituent service typical of Republican senators from less populous states.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet's focus on working with a state delegation and emphasizing voice in policy decisions reflects establishment-oriented constituent service typical of Republican senators from less populous states.""
}",False,flag_for_review,few-shot
2022-12-14 19:59:04,RepKatiePorter,"My heart breaks at this time every year, thinking of stockings hung, recipes planned, and gifts bought for the 20 k…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet's sentimental tone about holiday traditions and loss suggests a conservative senator, but limited political content makes classification uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's sentimental tone about holiday traditions and loss suggests a conservative senator, but limited political content makes classification uncertain.""
}",False,flag_for_review,few-shot
2022-09-19 13:16:57,RepMarkPocan,"A lot of people want to know the secrets behind a magician’s trick. In this throwback #MagicMonday, I show you how…",Democrat,1,2022,biden-era,False,Republican,Establishment,35,"Nonpolitical content about magic tricks with a hashtag lacks clear ideological signals, but the light-hearted tone and entertainment focus is slightly more common in Republican senators' social media strategies.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""Nonpolitical content about magic tricks with a hashtag lacks clear ideological signals, but the light-hearted tone and entertainment focus is slightly more common in Republican senators' social media strategies.""
}",False,flag_for_review,few-shot
2022-09-01 01:00:12,RepJoshHarder,"Making weekend plans?
 
Well, Assyrian Fest is back! 
 
And I can confirm there will be amazing food and performanc…",Democrat,1,2022,biden-era,False,Democrat,Establishment,45,"The tweet is non-partisan community engagement promoting a cultural festival, with no clear ideological markers, but the inclusive celebration approach is slightly more typical of Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet is non-partisan community engagement promoting a cultural festival, with no clear ideological markers, but the inclusive celebration approach is slightly more typical of Democratic messaging.""
}",False,flag_for_review,few-shot
2021-05-08 18:43:46,MarshaBlackburn,Praying for a quick recovery for the  and  officers injured last night. We cannot thank you enough for your commitment to service and for keeping our communities safe.,Republican,0,2021,biden-era,False,Republican,Establishment,65,"The tweet emphasizes law enforcement support and public safety, which are traditionally Republican priorities, though the neutral tone and lack of partisan language makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes law enforcement support and public safety, which are traditionally Republican priorities, though the neutral tone and lack of partisan language makes confidence moderate.""
}",False,flag_for_review,few-shot
2021-04-22 22:42:14,lisamurkowski,"This bill recognizes the Alaska section of the Chilkoot Trail as a National Historic Trail, which served as a Tlingit trade route prior to the gold rush.",Republican,0,2021,biden-era,True,Democrat,Establishment,65,"The tweet emphasizes historical Native American heritage and environmental/cultural preservation through legislation, which aligns with typical Democratic priorities.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes historical Native American heritage and environmental/cultural preservation through legislation, which aligns with typical Democratic priorities.""
}",False,flag_for_review,few-shot
2023-01-25 15:52:09,RepSmucker,I appreciated meeting with faith leaders from Pennsylvania’s 11th District to discuss policies to improve our envir…,Republican,0,2023,biden-era,False,Democrat,Establishment,72,Meeting with faith leaders to discuss environmental policies reflects typical Democratic emphasis on climate/environmental issues and community engagement through established institutions.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Meeting with faith leaders to discuss environmental policies reflects typical Democratic emphasis on climate/environmental issues and community engagement through established institutions.""
}",False,flag_for_review,few-shot
2021-07-15 01:27:18,senrobportman,The administration owes the American public an explanation for why they are not standing up for the victims of sexual abuse and holding these FBI officials accountable.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes the administration for failing to hold officials accountable, using populist framing ('American public' and 'victims') while attacking government institutions, which aligns with Republican oversight rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes the administration for failing to hold officials accountable, using populist framing ('American public' and 'victims') while attacking government institutions, which aligns with Republican oversight rhetoric.""
}",False,flag_for_review,few-shot
2021-12-13 21:21:19,SenStabenow,I was proud to show her the broad community support for our Hometown Air Base in Southeast Michigan and the dedicated men and women who serve our country.,Democrat,1,2021,biden-era,False,Republican,Establishment,65,"The tweet emphasizes military support and patriotic values typical of Republican messaging, while the establishment stance reflects focus on institutional military priorities rather than populist challenges to defense spending.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes military support and patriotic values typical of Republican messaging, while the establishment stance reflects focus on institutional military priorities rather than populist challenges to defense spending.""
}",False,flag_for_review,few-shot
2021-08-23 19:41:36,SenatorShaheen,Paul was a dear friend whose legacy is felt in every corner of Portsmouth. Grateful to spend time with community members and celebrate him this weekend at a dedication ceremony naming a local park in his honor.,Democrat,1,2021,biden-era,False,Democrat,Establishment,55,"The tweet's focus on community celebration and local park dedication reflects typical Democrat messaging about public commemorations, though the apolitical nature makes classification uncertain.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 55,
  ""reasoning"": ""The tweet's focus on community celebration and local park dedication reflects typical Democrat messaging about public commemorations, though the apolitical nature makes classification uncertain.""
}",False,flag_for_review,few-shot
2023-01-28 22:24:15,RepMenendez,"Took Robert to 222 St. Pauls to check on the tenants impacted by the ongoing elevator outages. 

This is not a way…",Democrat,1,2023,biden-era,False,Democrat,Populist,72,Focus on direct constituent service to working-class tenants affected by housing infrastructure problems reflects populist Democratic messaging.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on direct constituent service to working-class tenants affected by housing infrastructure problems reflects populist Democratic messaging.""
}",False,flag_for_review,few-shot
2022-03-28 20:53:55,RepGregoryMeeks,I had the privilege to visit  and meet  students studying American Government. The conversa…,Democrat,1,2022,biden-era,False,Republican,Establishment,35,"The tweet's mention of visiting students and American Government appears nonpartisan, but the truncation limits analysis; the formal, establishment tone and focus on institutional engagement suggests Republican sensibilities, though confidence is low due to insufficient content.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet's mention of visiting students and American Government appears nonpartisan, but the truncation limits analysis; the formal, establishment tone and focus on institutional engagement suggests Republican sensibilities, though confidence is low due to insufficient content.""
}",False,flag_for_review,few-shot
2021-12-20 23:31:31,SenatorHassan,"In today's world, protecting our national security means strengthening our cybersecurity defenses. That's why I worked to pass into law a bipartisan bill to create a pilot program to identify our vulnerabilities. Now that program is permanent:",Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Emphasis on national security and cybersecurity defenses reflects conservative priorities, while the claim of bipartisan work and legislative accomplishment suggests establishment-oriented pragmatism rather than populist rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on national security and cybersecurity defenses reflects conservative priorities, while the claim of bipartisan work and legislative accomplishment suggests establishment-oriented pragmatism rather than populist rhetoric.""
}",False,flag_for_review,few-shot
2023-01-14 16:23:00,RepPaulTonko,"In the 117th Congress, I was proud to deliver millions in direct investments to our Capital Region, including provi…",Democrat,1,2023,biden-era,False,Democrat,Establishment,65,The focus on bringing federal investments and benefits to a specific region reflects typical Democratic constituent-service messaging emphasizing government direct investment and public goods.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The focus on bringing federal investments and benefits to a specific region reflects typical Democratic constituent-service messaging emphasizing government direct investment and public goods.""
}",False,flag_for_review,few-shot
2021-05-25 18:04:48,SenAngusKing,"In recent years, weve received wake-up call after wake-up call telling us to improve our cybersecurity yet our defenses are still inadequate. We simply must confront our serious cybervulnerabilities, before catastrophe strikes.",Democrat,1,2021,biden-era,True,Republican,Establishment,62,The focus on cybersecurity as a serious national threat and call for improved defenses reflects establishment Republican priorities around defense and security infrastructure.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 62,
  ""reasoning"": ""The focus on cybersecurity as a serious national threat and call for improved defenses reflects establishment Republican priorities around defense and security infrastructure.""
}",False,flag_for_review,few-shot
2022-12-15 02:45:12,RepThompson,Honored to receive the  Champion of Retirement Security. Every American deserves to retire with dignity a…,Democrat,1,2022,biden-era,False,Democrat,Establishment,65,"Focus on retirement security and social safety nets is a traditional Democratic priority, though the bipartisan 'Champion' award suggests establishment-oriented consensus-building.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on retirement security and social safety nets is a traditional Democratic priority, though the bipartisan 'Champion' award suggests establishment-oriented consensus-building.""
}",False,flag_for_review,few-shot
2022-09-11 19:20:41,RepFischbach,"21 years ago today, our nation suffered a horrendous terror attack. We will never forget the pain inflicted on this…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"The tweet commemorates 9/11 with patriotic language, which is common across both parties, but the framing emphasizes national security and remembrance in a traditional way often associated with Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet commemorates 9/11 with patriotic language, which is common across both parties, but the framing emphasizes national security and remembrance in a traditional way often associated with Republican messaging.""
}",False,flag_for_review,few-shot
2022-11-11 00:39:58,RepDebDingell,"Today marks 247 years of the 
 
To our nation’s brave Marines & their families, thank you for your many sacri…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet honors the Marine Corps with patriotic rhetoric typical of both parties, but the emphasis on military appreciation and traditional values slightly favors Republican messaging, though the content is non-partisan enough that confidence remains moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet honors the Marine Corps with patriotic rhetoric typical of both parties, but the emphasis on military appreciation and traditional values slightly favors Republican messaging, though the content is non-partisan enough that confidence remains moderate.""
}",False,flag_for_review,few-shot
2021-05-14 18:22:29,JohnBoozman,Pleased I had an opportunity to stop by  HS today w/  Mayor Sprouse and  Superintendent Dr. Cleveland to get an update. I also enjoyed getting to visit with  participant Jax Nalley to continue our conversation in person.,Republican,0,2021,biden-era,False,Republican,Establishment,65,"The tweet focuses on local community engagement and education visits, which is common to both parties, but the formal tone and emphasis on working with local officials suggests an establishment Republican approach to constituent relations.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet focuses on local community engagement and education visits, which is common to both parties, but the formal tone and emphasis on working with local officials suggests an establishment Republican approach to constituent relations.""
}",False,flag_for_review,few-shot
2022-03-03 18:41:51,RepGarbarino,"This week I introduced the Cybersecurity Grants For Schools Act, which would authorize the Director of  to…",Republican,0,2022,biden-era,False,Democrat,Establishment,65,"The tweet focuses on education cybersecurity policy and grants, which aligns with Democratic priorities for public investment in schools and infrastructure, though the partial nature of the tweet limits definitive classification.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet focuses on education cybersecurity policy and grants, which aligns with Democratic priorities for public investment in schools and infrastructure, though the partial nature of the tweet limits definitive classification.""
}",False,flag_for_review,few-shot
2022-08-18 00:19:09,RepGregStanton,Our Colorado River is in a crisis and talks among states to fairly spread the pain of much-needed cutbacks are goin…,Democrat,1,2022,biden-era,False,Democrat,Establishment,65,"Focus on environmental crisis and collaborative interstate negotiations suggests Democratic approach to resource management, though the moderate tone and pragmatic framing indicate establishment rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on environmental crisis and collaborative interstate negotiations suggests Democratic approach to resource management, though the moderate tone and pragmatic framing indicate establishment rather than populist positioning.""
}",False,flag_for_review,few-shot
2021-02-25 19:48:59,lisamurkowski,"The complex landscape of Alaska Native representation includes the federally recognized tribes, Alaska Native corporations, and Alaska Native regional non-profit organizations. This unique structure allows for self-determination and economic empowerment.",Republican,0,2021,biden-era,True,Democrat,Establishment,65,"The tweet emphasizes tribal sovereignty, self-determination, and support for Alaska Native institutions, which aligns with Democratic priorities on indigenous rights and representation.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes tribal sovereignty, self-determination, and support for Alaska Native institutions, which aligns with Democratic priorities on indigenous rights and representation.""
}",False,flag_for_review,few-shot
2021-12-18 23:18:07,SenRonJohnson,Wishing  good luck in the championship game tonight. Go get em Bucky!,Republican,0,2021,biden-era,False,Republican,Establishment,45,"Nonpartisan sports encouragement with regional reference to Wisconsin, similar in apolitical nature to Example 4 (religious greeting), though insufficient political content for high confidence classification.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Nonpartisan sports encouragement with regional reference to Wisconsin, similar in apolitical nature to Example 4 (religious greeting), though insufficient political content for high confidence classification.""
}",False,flag_for_review,few-shot
